134217728 469762048
637534208 2063597568
2306867200 3737124865
1113587714 3887071239
949485576 1307312156
4096131110 377159802
864649355 3705586137
1195532878 3915888627
792236060 1640888358
2993949819 2677413512
3774034653 824041028
1537491950 3367953443
2105687668 2227651478
3479790834 1898921758
2615263651 3895616180
744470167 3871380209
979500570 1269957419
2023687657 232885295
2486359649 4133376946
331603102 1013204963
3334400053 1786915924
2865194710 2859022930
2880424926 2829088834
2914028774 2761545530
3220066762 2149833338
3228846986 1620506842
2985430347 2585728376
3944854797 703763860
1847522550 2736920339
3052876220 2484198023
4131015368 323746429
3178761093 2232162508
3449171319 1962108176
2535275960 4054172813
448557012 713465942
1791668435 712677725
3951750981 685384044
1833661222 2776178171
3171918856 2240855581
3438904100 1997456895
294808577 3137316355
2315303684 3674311055
1233313488 4274405976
40626125 2275948661
3366734996 2108094455
79302673 2408265787
3503934536 1498314493
1332974085 1897725709
463929749 2830729973
2911815188 2765253431
3210717648 2168499801
3277956046 1697821810
3185481375 2218980064
3471187505 1916478298
2672424267 3783136632
855848205 3716535701
1154241780 4017542934
554848690 1941953183
478169825 2814442035
3093367644 2360580423
3617386344 1357324589
1496970213 1338907709
1886594629 413006829
2917402661 2755533948
3192071815 2212887240
3292269181 1850088324
2750097614 3022646642
2523800862 4087578018
481625270 664113043
4176793853 219633924
363941774 882602195
3622377821 1345302340
3630211438 1286714146
4154105335 283829264
959069752 1340818252
4029244790 409943314
748799423 3887230081
949987266 1306572903
1949404345 375052175
3016380625 2625362266
3867692874 987558266
1246173963 2078910873
137277167 2623709729
3870734194 982683934
1258224547 2046953653
185015701 2575934709
4007575316 574783927
4159095441 272262906
944486923 3438840601
1997396398 2442415779
4210487988 168959639
2604606193 3921802778
778179370 1672953323
881968169 3623513711
1342940064 3625497776
1278056345 1986326767
331290913 3162615795
2277679132 3362172967
2092603512 2274028684
3369740247 2102098000
2239302872 3440351053
1972433268 2499353366
4144998834 294694558
989438691 3389961781
2064814932 2310995286
3733062994 1120341342
