2026568455 4053136911
3811306526 3327645756
2360324216 425681137
851362274 1702724549
3405449099 2515930902
736894508 1473789017
2947578035 1600188775
3200377551 2105787807
4211575615 4128183935
3961400574 3627833852
2960700409 1626433523
3252867047 2210766798
126566301 253132602
506265204 1012530408
2025060816 4050121633
3805275970 3315584645
2336201995 377436694
754873389 1509746779
3019493558 1744019821
3488039642 2681111989
1067256682 2134513365
4269026731 4243086167
4191205039 4087442783
3879918271 3464869247
2634771198 974575100
1949150200 3898300400
3501633505 2708299715
1121632135 2243264271
191561246 383122493
766244987 1532489975
3064979951 1834992606
3669985212 3045003128
1795038961 3590077922
2885188548 1475409800
2950819600 1606671905
3213343811 2131720327
4263440655 4231914014
4168860732 4042754168
3790541041 3286114787
2277262278 259557261
519114522 1038229045
2076458091 4152916183
4010865071 3726762847
3158558399 2022149503
4044299007 3793630718
3292294140 2289620985
284274675 568549351
1137098703 2274197406
253427516 506855033
1013710066 2027420133
4054840266 3814713237
3334459179 2373951063
452934831 905869662
1811739324 3623478649
2951990003 1609012710
3218025421 2141083546
4282167093 4269366890
4243766484 4192565672
4090164048 3885360800
3475754304 2656541312
1018115329 2036230658
4072461317 3849955339
3404943382 2514919468
734871640 1469743281
2939486563 1584005830
3168011660 2041056025
4082112050 3869256805
3443546315 2592125335
889283374 1778566748
3557133497 2819299698
1343632100 2687264200
1079561104 2159122208
23277120 46554241
93108482 186216965
372433930 744867861
1489735722 2979471444
1663975592 3327951185
2360935074 426902853
853805707 1707611415
3415222831 2535478367
775989439 1551978878
3103957757 1912948219
3825896439 3356825582
2418683868 542400440
1084800881 2169601762
44236228 88472457
176944914 353889829
707779659 1415559318
2831118637 1367269978
2734539956 1174112616
2348225232 401483168
802966337 1605932675
3211865351 2128763406
4257526813 4220086331
4145205367 3995443438
3695919580 3096871864
1898776432 3797552864
3300138433 2305309570
315651844 631303688
1262607376 2525214752
755462208 1510924417
3021848834 1748730372
3497460744 2699954193
1104941091 2209882182
124797069 249594138
499188277 998376555
1996753111 3993506222
3692045149 3089123002
1883278709 3766557418
3238147540 2181327784
67688272 135376545
270753091 541506182
1083012365 2166024730
37082164 74164329
148328658 296657316
593314633 1186629267
2373258535 451549775
903099550 1806199101
3612398203 2929829110
1564690924 3129381848
1963796400 3927592801
3560218307 2825469319
1355971342 2711942685
1128918075 2257836150
220705004 441410008
882820017 1765640035
3531280071 2767592847
1240218398 2480436797
665906298 1331812597
2663625194 1032283092
2064566185 4129132371
3963297447 3631627599
2968287903 1641608510
3283217020 2271466745
247966195 495932391
991864783 1983729566
3967459133 3639950970
2984934644 1674901993
3349803986 2404640677
514314058 1028628116
2057256232 4114512465
3934057634 3573147973
2851328650 1407690004
2815380008 1335792720
2671585441 1048203586
2096407172 4192814344
4090661393 3886355491
3477743687 2660520079
1026072862 2052145725
4104291451 3913615606
3532263916 2769560537
1244153778 2488307556
681647817 1363295635
2726591271 1158215247
2316430494 337893692
675787385 1351574770
2703149541 1111331787
2222663574 150359852
300719705 601439411
1202878822 2405757645
516547994 1033095989
2066191979 4132383959
3969800623 3644633951
2994300607 1693633919
3387267839 2479568382
664169468 1328338936
2656677872 1018388449
2036776898 4073553796
3852140297 3409313299
2523659302 752351309
1504702619 3009405239
1723843183 3447686367
2600405439 905843583
1811687167 3623374335
2951781374 1608595452
3217190904 2139414513
4278829026 4262690756
4230414216 4165861137
4036754979 3778542663
3262118031 2229268766
163570236 327140473
654280946 1308561893
2617123786 939280277
1878560554 3757121108
3219274920 2143582544
4287165089 4279362882
4263758469 4232549643
4170131990 4045296684
3795626072 3296284848
2297602400 300237505
600475011 1200950023
2401900047 508832798
1017665597 2035331195
4070662391 3846357486
3397747676 2500528056
706088816 1412177632
2824355264 1353743232
2707486464 1120005633
2240011266 185055236
370110472 740220944
1480441888 2960883777
1626800258 3253600517
2212233739 129500182
259000365 518000731
1036001462 2072002924
4144005848 3993044400
3691121504 3087275713
1879584130 3759168261
3223369227 2151771158
8575020 17150041
34300083 68600166
137200333 274400667
548801335 1097602670
2195205341 95443386
190886772 381773544
763547088 1527094177
3054188355 1813409415
3626818831 2958670366
1622373436 3244746873
2194526451 94085606
188171213 376342427
752684855 1505369710
3010739421 1726511546
3453023092 2611078889
927190483 1854380966
3708761932 3122556568
1950145841 3900291683
3505616070 2716264845
1137562395 2275124791
255282287 510564575
1021129150 2042258300
4084516600 3874065905
3453164515 2611361734
927756173 1855512346
3711024693 3127082090
1959196884 3918393769
3541820242 2788673189
1282379082 2564758164
834549033 1669098067
3338196134 2381424973
467882650 935765301
1871530603 3743061207
3191155119 2087342943
4174685886 4054404477
3813841659 3332716022
2370464748 445962201
891924403 1783848806
3567697613 2840427930
1385888564 2771777129
1248586963 2497173926
699380557 1398761115
2797522231 1300077167
2600154335 905341375
1810682750 3621365501
2947763707 1600560118
3201120237 2107273179
4214546358 4134125421
3973283547 3651599799
3008232303 1721497310
3442994620 2591021944
887076593 1774153186
3548306373 2801645450
1308323604 2616647208
938327120 1876654241
3753308483 3211649671
2128332046 4256664093
4218360891 4141754487
3988541678 3682116060
3069264824 1843562352
3687124704 3079282113
1863596930 3727193861
3159420427 2023873558
4047747117 3800526938
3306086581 2317205866
339444436 678888873
1357777747 2715555494
1136143693 2272287387
249607478 499214956
998429912 1996859825
3993719651 3692472006
3089976717 1884986139
3769972279 3244977263
2194987230 95007165
190014331 380028663
760057327 1520114655
3040229310 1785491325
3570982650 2846998004
1399028713 2798057426
1301147557 2602295115
909622935 1819245871
3638491742 2982016189
1669065082 3338130165
2381293035 467618774
935237548 1870475097
3740950195 3186933095
2078898894 4157797788
4020628281 3746289266
3197611236 2100255177
4200510355 4106053414
3917139533 3539311770
2783656244 1272345192
2544690384 794413472
1588826945 3177653891
2060340486 4120680973
3946394651 3597822006
